,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
1493,,3246952,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.59', 'le': '0.22', 'lle': '3.17', 'sei': '5.68'}",CHEMBL1090021,,CHEMBL1090021,5.95,False,http://www.openphacts.org/units/Nanomolar,901166,=,1,True,=,,IC50,nM,,1130,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,1.13
1494,,3246953,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCOCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.09', 'le': '0.21', 'lle': '3.22', 'sei': '7'}",CHEMBL1089291,,CHEMBL1089291,6.38,False,http://www.openphacts.org/units/Nanomolar,901167,=,1,True,=,,IC50,nM,,420,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.42
1495,,3246954,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.98', 'le': '0.2', 'lle': '2.23', 'sei': '7.51'}",CHEMBL1089292,,CHEMBL1089292,6.15,False,http://www.openphacts.org/units/Nanomolar,901168,=,1,True,=,,IC50,nM,,712,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.712
1496,,3246955,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(CCSc2cc(ccc2C(F)(F)F)c3nn(CC(O)CN4CCCCC4)c5CCN(Cc35)S(=O)(=O)C)CC1,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.9', 'le': '0.18', 'lle': '3', 'sei': '5.86'}",CHEMBL1089293,,CHEMBL1089293,5.99,False,http://www.openphacts.org/units/Nanomolar,901169,=,1,True,=,,IC50,nM,,1035,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,1.035
1497,,3246956,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCC(O)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.67', 'le': '0.2', 'lle': '2.97', 'sei': '6.12'}",CHEMBL1089294,,CHEMBL1089294,6.25,False,http://www.openphacts.org/units/Nanomolar,901170,=,1,True,=,,IC50,nM,,565,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.565
1498,,3246957,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.54', 'le': '0.22', 'lle': '2.57', 'sei': '8.33'}",CHEMBL1089295,,CHEMBL1089295,6.83,False,http://www.openphacts.org/units/Nanomolar,901171,=,1,True,=,,IC50,nM,,149,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.149
1499,,3246958,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2C[C@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.88', 'le': '0.2', 'lle': '2.14', 'sei': '7.82'}",CHEMBL1089296,,CHEMBL1089296,6.4,False,http://www.openphacts.org/units/Nanomolar,901172,=,1,True,=,,IC50,nM,,395,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.395
1500,,3246959,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.17', 'le': '0.23', 'lle': '2.98', 'sei': '8.83'}",CHEMBL1089297,,CHEMBL1089297,7.24,False,http://www.openphacts.org/units/Nanomolar,901173,=,1,True,=,,IC50,nM,,58,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.058
1501,,3246960,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,OC(CN1CCCCC1)Cn2nc(c3CNCCc23)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.81', 'le': '0.18', 'lle': '0.43', 'sei': '8.87'}",CHEMBL1091438,,CHEMBL1091438,5.02,False,http://www.openphacts.org/units/Nanomolar,901243,=,1,True,=,,IC50,nM,,9600,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,9.6
1502,,3246961,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CN1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.64', 'le': '0.17', 'lle': '0.12', 'sei': '10.56'}",CHEMBL1090023,,CHEMBL1090023,5.05,False,http://www.openphacts.org/units/Nanomolar,901244,=,1,True,=,,IC50,nM,,9000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,9
1503,,3246962,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)S(=O)(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.55', 'le': '0.2', 'lle': '1.42', 'sei': '7.88'}",CHEMBL1089608,,CHEMBL1089608,6.46,False,http://www.openphacts.org/units/Nanomolar,901245,=,1,True,=,,IC50,nM,,350,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.35
1504,,3246963,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CCCS(=O)(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.65', 'le': '0.2', 'lle': '1.48', 'sei': '7.96'}",CHEMBL1089609,,CHEMBL1089609,6.52,False,http://www.openphacts.org/units/Nanomolar,901246,=,1,True,=,,IC50,nM,,300,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.3
1505,,3246964,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,NC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.82', 'le': '0.22', 'lle': '2.25', 'sei': '7.3'}",CHEMBL1089610,,CHEMBL1089610,6.63,False,http://www.openphacts.org/units/Nanomolar,901247,=,1,True,=,,IC50,nM,,235,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.235
1506,,3246965,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,O[C@@H](CN1CCCCC1)Cn2nc(c3CN(CCc23)C(=O)N4CCCC4)c5ccc(c(SCCN6CCC(F)CC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.88', 'le': '0.18', 'lle': '0.4', 'sei': '8.7'}",CHEMBL1089611,,CHEMBL1089611,5.92,False,http://www.openphacts.org/units/Nanomolar,901248,=,1,True,=,,IC50,nM,,1190,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,1.19
1507,,3246966,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,O[C@@H](CN1CCCCC1)Cn2nc(c3CN(CCc23)C(=O)c4cccs4)c5ccc(c(SCCN6CCC(F)CC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.49', 'le': '0.19', 'lle': '0.25', 'sei': '9.95'}",CHEMBL1089612,,CHEMBL1089612,6.45,False,http://www.openphacts.org/units/Nanomolar,901249,=,1,True,=,,IC50,nM,,355,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.355
1508,,3246967,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,O[C@@H](CN1CCCCC1)Cn2nc(c3CN(CCc23)C(=O)c4nc[nH]n4)c5ccc(c(SCCN6CCC(F)CC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.06', 'le': '0.2', 'lle': '2.43', 'sei': '6.29'}",CHEMBL1089613,,CHEMBL1089613,6.69,False,http://www.openphacts.org/units/Nanomolar,901250,=,1,True,=,,IC50,nM,,205,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.205
1509,,3246968,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.49', 'le': '0.21', 'lle': '1.56', 'sei': '9.89'}",CHEMBL1089614,,CHEMBL1089614,6.42,False,http://www.openphacts.org/units/Nanomolar,901251,=,1,True,=,,IC50,nM,,385,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.385
1510,,3246969,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.85', 'le': '0.2', 'lle': '0.92', 'sei': '9.5'}",CHEMBL1089615,,CHEMBL1089615,6.16,False,http://www.openphacts.org/units/Nanomolar,901252,=,1,True,=,,IC50,nM,,690,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.69
1511,,3246970,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,OCC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.56', 'le': '0.21', 'lle': '2.81', 'sei': '7.79'}",CHEMBL1089616,,CHEMBL1089616,6.63,False,http://www.openphacts.org/units/Nanomolar,901253,=,1,True,=,,IC50,nM,,235,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.235
1512,,3246971,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CC(O)C(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.3', 'le': '0.21', 'lle': '2.4', 'sei': '7.77'}",CHEMBL1089617,,CHEMBL1089617,6.61,False,http://www.openphacts.org/units/Nanomolar,901254,=,1,True,=,,IC50,nM,,245,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.245
1513,,3246972,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,COCC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.86', 'le': '0.2', 'lle': '1.86', 'sei': '8.54'}",CHEMBL1089618,,CHEMBL1089618,6.33,False,http://www.openphacts.org/units/Nanomolar,901255,=,1,True,=,,IC50,nM,,470,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.47
1514,,3246973,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CSCC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.89', 'le': '0.2', 'lle': '1.32', 'sei': '10.04'}",CHEMBL1089619,,CHEMBL1089619,6.51,False,http://www.openphacts.org/units/Nanomolar,901256,=,1,True,=,,IC50,nM,,310,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.31
1515,,3246974,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.72', 'le': '0.19', 'lle': '2.3', 'sei': '6.7'}",CHEMBL1089620,,CHEMBL1089620,6.09,False,http://www.openphacts.org/units/Nanomolar,901257,=,1,True,=,,IC50,nM,,810,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.81
1516,,3246975,[],CHEMBL1103405,Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,NC(=O)C(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCCCC3)c4ccc(c(SCCN5CCC(F)CC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.17', 'le': '0.22', 'lle': '3.84', 'sei': '6.63'}",CHEMBL1089621,,CHEMBL1089621,7.16,True,http://www.openphacts.org/units/Nanomolar,901258,=,1,True,=,,IC50,nM,,70,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.07
1517,,3246976,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCCCC3)c4ccc(c(SCCN5CCCCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.46', 'le': '0.21', 'lle': '1.08', 'sei': '10.41'}",CHEMBL1089273,,CHEMBL1089273,6.42,True,http://www.openphacts.org/units/Nanomolar,901154,=,1,True,=,,IC50,nM,,380,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.38
1518,,3246977,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCCCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.28', 'le': '0.21', 'lle': '2.16', 'sei': '7.9'}",CHEMBL1089281,,CHEMBL1089281,6.47,False,http://www.openphacts.org/units/Nanomolar,901155,=,1,True,=,,IC50,nM,,335,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.335
1519,,3246978,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCC3)c4ccc(c(SCCN5CCCCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.39', 'le': '0.21', 'lle': '2.48', 'sei': '7.81'}",CHEMBL1089282,,CHEMBL1089282,6.4,False,http://www.openphacts.org/units/Nanomolar,901156,=,1,True,=,,IC50,nM,,401,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.401
1520,,3246979,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCOCC3)c4ccc(c(SCCN5CCCCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.58', 'le': '0.2', 'lle': '2.89', 'sei': '6.64'}",CHEMBL1089283,,CHEMBL1089283,6.05,False,http://www.openphacts.org/units/Nanomolar,901157,=,1,True,=,,IC50,nM,,889,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.889
1521,Not Determined,3246980,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CCCNCC(O)Cn1nc(c2CN(CCc12)S(=O)(=O)C)c3ccc(c(SCCN4CCCCC4)c3)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,,CHEMBL1091047,,CHEMBL1091047,,False,,901158,,1,False,,,IC50,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,,,,
1522,Not Determined,3246981,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(CC(O)Cn2nc(c3CN(CCc23)S(=O)(=O)C)c4ccc(c(SCCN5CCCCC5)c4)C(F)(F)F)CC1,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,,CHEMBL1089284,,CHEMBL1089284,,False,,901159,,1,False,,,IC50,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,,,,
1523,,3246982,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)C4CC4)c5ccc(c(SCCN6CCCCC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.92', 'le': '0.2', 'lle': '3.05', 'sei': '7.82'}",CHEMBL1089285,,CHEMBL1089285,6.66,False,http://www.openphacts.org/units/Nanomolar,901160,=,1,True,=,,IC50,nM,,220,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.22
1524,,3246983,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)C4CCCC4)c5ccc(c(SCCN6CCCCC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.16', 'le': '0.21', 'lle': '1.36', 'sei': '8.66'}",CHEMBL1089286,,CHEMBL1089286,7.09,False,http://www.openphacts.org/units/Nanomolar,901161,=,1,True,=,,IC50,nM,,81,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.081
1525,Not Determined,3246984,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CN(C)C1CCN(CC(O)Cn2nc(c3CN(CCc23)S(=O)(=O)C)c4ccc(c(SCCN5CCCCC5)c4)C(F)(F)F)CC1,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,,CHEMBL1089287,,CHEMBL1089287,,False,,901162,,1,False,,,IC50,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,,,,
1526,,3246985,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4ccccc4C#N)c5ccc(c(SCCN6CCCCC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.3', 'le': '0.19', 'lle': '1.22', 'sei': '6.43'}",CHEMBL1089288,,CHEMBL1089288,6.8,False,http://www.openphacts.org/units/Nanomolar,901163,=,1,True,=,,IC50,nM,,160,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.16
1527,,3246986,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4ccccn4)c5ccc(c(SCCN6CCCCC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.2', 'le': '0.21', 'lle': '2.11', 'sei': '7.6'}",CHEMBL1089289,,CHEMBL1089289,7.21,False,http://www.openphacts.org/units/Nanomolar,901164,=,1,True,=,,IC50,nM,,62,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.062
1528,,3246987,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)C(=O)N4CCCC4)c5ccc(c(SCCN6CCCCC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.65', 'le': '0.2', 'lle': '2.86', 'sei': '6.87'}",CHEMBL1089280,,CHEMBL1089280,7.02,False,http://www.openphacts.org/units/Nanomolar,901153,=,1,True,=,,IC50,nM,,96,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.096
1529,,3246988,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4CCCC4=O)c5ccc(c(SCCN6CCCCC6)c5)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.56', 'le': '0.19', 'lle': '2.91', 'sei': '6.67'}",CHEMBL1089290,,CHEMBL1089290,6.82,False,http://www.openphacts.org/units/Nanomolar,901165,=,1,True,=,,IC50,nM,,152,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.152
1530,Not Determined,3246989,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,,CHEMBL1090021,,CHEMBL1090021,,False,,901166,,1,False,,,IC50,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,,,,
1531,,3246990,[],CHEMBL1103406,Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis,B,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(c(SCCN5CCOCC5)c4)C(F)(F)F,,,CHEMBL1156272,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.86', 'le': '0.18', 'lle': '2.44', 'sei': '6.14'}",CHEMBL1089291,,CHEMBL1089291,5.6,False,http://www.openphacts.org/units/Nanomolar,901167,=,1,True,=,,IC50,nM,,2517,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,2.517
